id,terrestrial_date,sol,ls,month,min_temp,max_temp,pressure,atmo_opacity,min_temp_F,max_temp_F
368,9/30/2013,409,28,Month 1,-81,-17,887,Sunny,-113.8,1.4
369,9/29/2013,408,28,Month 1,-80,-16,887,Sunny,-112,3.2
370,9/28/2013,407,27,Month 1,-81,-17,887,Sunny,-113.8,1.4
374,9/27/2013,406,27,Month 1,-81,-15,886,Sunny,-113.8,5
366,9/26/2013,405,26,Month 1,-82,-25,885,Sunny,-115.6,-13
367,9/25/2013,404,26,Month 1,-78,-20,884,Sunny,-108.4,-4
364,9/24/2013,403,25,Month 1,-80,-18,883,Sunny,-112,-0.4
365,9/23/2013,402,25,Month 1,-78,-18,883,Sunny,-108.4,-0.4
362,9/22/2013,401,25,Month 1,-79,-15,882,Sunny,-110.2,5
363,9/21/2013,400,24,Month 1,-79,-16,881,Sunny,-110.2,3.2
361,9/20/2013,399,24,Month 1,-79,-16,881,Sunny,-110.2,3.2
360,9/19/2013,398,23,Month 1,-79,-14,880,Sunny,-110.2,6.8
359,9/18/2013,397,23,Month 1,-75,-15,880,Sunny,-103,5
358,9/16/2013,396,22,Month 1,-78,-15,879,Sunny,-108.4,5
357,9/15/2013,395,22,Month 1,-77,-20,878,Sunny,-106.6,-4
356,9/14/2013,394,21,Month 1,-79,-18,878,Sunny,-110.2,-0.4
355,9/13/2013,393,21,Month 1,-76,-18,877,Sunny,-104.8,-0.4
354,9/12/2013,392,20,Month 1,-77,-17,876,Sunny,-106.6,1.4
353,9/11/2013,391,20,Month 1,-78,-17,875,Sunny,-108.4,1.4
352,9/10/2013,390,19,Month 1,-78,-16,875,Sunny,-108.4,3.2
348,9/9/2013,389,19,Month 1,-79,-14,875,Sunny,-110.2,6.8
350,9/8/2013,388,18,Month 1,-79,-13,875,Sunny,-110.2,8.6
349,9/7/2013,387,18,Month 1,-78,-13,874,Sunny,-108.4,8.6
347,9/6/2013,386,17,Month 1,-77,-12,873,Sunny,-106.6,10.4
351,9/5/2013,385,17,Month 1,-78,-12,874,Sunny,-108.4,10.4
346,9/4/2013,384,16,Month 1,-77,-12,875,Sunny,-106.6,10.4
342,9/3/2013,383,16,Month 1,-77,-12,874,Sunny,-106.6,10.4
344,9/2/2013,382,15,Month 1,-76,-14,872,Sunny,-104.8,6.8
345,9/1/2013,381,15,Month 1,-79,-13,871,Sunny,-110.2,8.6
343,8/31/2013,380,14,Month 1,-79,-13,870,Sunny,-110.2,8.6
341,8/30/2013,379,14,Month 1,-79,-12,870,Sunny,-110.2,10.4
339,8/29/2013,378,13,Month 1,-78,-18,869,Sunny,-108.4,-0.4
338,8/28/2013,377,13,Month 1,-78,-12,870,Sunny,-108.4,10.4
340,8/27/2013,376,12,Month 1,-78,-11,870,Sunny,-108.4,12.2
336,8/26/2013,375,12,Month 1,-77,-9,867,Sunny,-106.6,15.8
337,8/25/2013,374,11,Month 1,-79,-9,866,Sunny,-110.2,15.8
335,8/24/2013,373,11,Month 1,-79,-8,866,Sunny,-110.2,17.6
334,8/23/2013,372,10,Month 1,-76,-9,866,Sunny,-104.8,15.8
333,8/22/2013,371,10,Month 1,-77,-11,865,Sunny,-106.6,12.2
332,8/21/2013,370,9,Month 1,-79,-9,865,Sunny,-110.2,15.8
331,8/20/2013,369,9,Month 1,-75,-9,865,Sunny,-103,15.8
330,8/19/2013,368,8,Month 1,-77,-9,863,Sunny,-106.6,15.8
328,8/18/2013,367,8,Month 1,-76,-9,862,Sunny,-104.8,15.8
326,8/17/2013,366,7,Month 1,-76,-12,861,Sunny,-104.8,10.4
329,8/16/2013,365,7,Month 1,,,,Sunny,32,32
327,8/8/2013,358,3,Month 1,,,,Sunny,32,32
325,8/7/2013,357,3,Month 1,-76,-7,857,Sunny,-104.8,19.4
324,8/6/2013,356,2,Month 1,-77,-7,856,Sunny,-106.6,19.4
321,8/5/2013,355,2,Month 1,-75,-7,857,Sunny,-103,19.4
322,8/4/2013,354,1,Month 1,-75,-13,857,Sunny,-103,8.6
323,8/3/2013,353,1,Month 1,-75,-8,855,Sunny,-103,17.6
319,8/2/2013,352,0,Month 1,-77,-9,854,Sunny,-106.6,15.8
320,8/1/2013,351,0,Month 1,-75,-12,853,Sunny,-103,10.4
318,7/31/2013,350,359,Month 12,-76,-6,853,Sunny,-104.8,21.2
316,7/30/2013,349,359,Month 12,-75,-12,852,Sunny,-103,10.4
315,7/29/2013,348,358,Month 12,-74,-8,850,Sunny,-101.2,17.6
313,7/28/2013,347,358,Month 12,-77,-9,851,Sunny,-106.6,15.8
314,7/27/2013,346,357,Month 12,-76,-7,853,Sunny,-104.8,19.4
312,7/26/2013,345,357,Month 12,-77,-7,853,Sunny,-106.6,19.4
317,7/25/2013,344,356,Month 12,-77,-6,851,Sunny,-106.6,21.2
311,7/24/2013,343,356,Month 12,-77,-11,850,Sunny,-106.6,12.2
309,7/23/2013,342,355,Month 12,-76,-7,851,Sunny,-104.8,19.4
310,7/22/2013,341,355,Month 12,-77,-6,852,Sunny,-106.6,21.2
307,7/21/2013,340,354,Month 12,-76,-6,851,Sunny,-104.8,21.2
308,7/20/2013,339,354,Month 12,-76,-8,849,Sunny,-104.8,17.6
306,7/19/2013,338,353,Month 12,-78,-7,848,Sunny,-108.4,19.4
304,7/18/2013,337,353,Month 12,-75,-7,853,Sunny,-103,19.4
305,7/17/2013,336,352,Month 12,-76,-8,852,Sunny,-104.8,17.6
302,7/16/2013,335,352,Month 12,-76,-7,852,Sunny,-104.8,19.4
301,7/15/2013,334,351,Month 12,-74,-6,852,Sunny,-101.2,21.2
299,7/14/2013,333,350,Month 12,-75,-5,849,Sunny,-103,23
300,7/13/2013,332,350,Month 12,-76,-5,849,Sunny,-104.8,23
303,7/12/2013,331,349,Month 12,-74,-3,848,Sunny,-101.2,26.6
297,7/11/2013,330,349,Month 12,-75,-5,848,Sunny,-103,23
298,7/10/2013,329,348,Month 12,-74,-7,847,Sunny,-101.2,19.4
293,7/9/2013,328,348,Month 12,-75,-5,847,Sunny,-103,23
296,7/8/2013,327,347,Month 12,-74,-8,848,Sunny,-101.2,17.6
295,7/7/2013,326,347,Month 12,-72,-5,848,Sunny,-97.6,23
294,7/6/2013,325,346,Month 12,-74,-8,847,Sunny,-101.2,17.6
292,7/4/2013,324,346,Month 12,-75,-8,850,Sunny,-103,17.6
290,7/3/2013,323,345,Month 12,-74,-6,847,Sunny,-101.2,21.2
291,7/2/2013,322,345,Month 12,-74,-5,849,Sunny,-101.2,23
289,7/1/2013,321,344,Month 12,-75,-5,847,Sunny,-103,23
269,6/30/2013,320,344,Month 12,-74,-4,846,Sunny,-101.2,24.8
271,6/29/2013,319,343,Month 12,-73,-3,847,Sunny,-99.4,26.6
270,6/28/2013,318,342,Month 12,-74,-4,849,Sunny,-101.2,24.8
268,6/27/2013,317,342,Month 12,-72,-4,849,Sunny,-97.6,24.8
288,6/26/2013,316,341,Month 12,-74,-16,851,Sunny,-101.2,3.2
273,6/25/2013,315,341,Month 12,-74,-10,850,Sunny,-101.2,14
272,6/24/2013,314,340,Month 12,-73,-11,848,Sunny,-99.4,12.2
274,6/23/2013,313,340,Month 12,-77,-14,849,Sunny,-106.6,6.8
285,6/22/2013,312,339,Month 12,-71,-11,845,Sunny,-95.8,12.2
277,6/21/2013,311,339,Month 12,-74,-8,846,Sunny,-101.2,17.6
278,6/20/2013,310,338,Month 12,-71,-9,849,Sunny,-95.8,15.8
284,6/19/2013,309,338,Month 12,-72,-7,848,Sunny,-97.6,19.4
282,6/18/2013,308,337,Month 12,-73,-5,850,Sunny,-99.4,23
279,6/17/2013,307,336,Month 12,-72,-8,851,Sunny,-97.6,17.6
280,6/16/2013,306,336,Month 12,-71,-8,848,Sunny,-95.8,17.6
275,6/15/2013,305,335,Month 12,-71,-5,847,Sunny,-95.8,23
281,6/14/2013,304,335,Month 12,-70,-6,848,Sunny,-94,21.2
283,6/13/2013,303,334,Month 12,-71,-8,849,Sunny,-95.8,17.6
287,6/12/2013,302,334,Month 12,-71,-3,850,Sunny,-95.8,26.6
276,6/11/2013,301,333,Month 12,-73,-6,852,Sunny,-99.4,21.2
286,6/10/2013,300,333,Month 12,-72,-8,852,Sunny,-97.6,17.6
267,6/9/2013,299,332,Month 12,-71,-8,849,Sunny,-95.8,17.6
266,6/8/2013,298,331,Month 12,-72,-3,850,Sunny,-97.6,26.6
265,6/7/2013,297,331,Month 12,-72,-7,849,Sunny,-97.6,19.4
264,6/6/2013,296,330,Month 12,-71,-9,850,Sunny,-95.8,15.8
263,6/5/2013,295,330,Month 12,-71,-15,853,Sunny,-95.8,5
262,6/4/2013,294,329,Month 11,-72,-4,852,Sunny,-97.6,24.8
261,6/3/2013,293,329,Month 11,-72,-4,850,Sunny,-97.6,24.8
260,6/2/2013,292,328,Month 11,-71,-1,853,Sunny,-95.8,30.2
259,6/1/2013,291,327,Month 11,-70,-4,853,Sunny,-94,24.8
258,5/31/2013,290,327,Month 11,-71,-3,853,Sunny,-95.8,26.6
257,5/30/2013,289,326,Month 11,-71,-3,854,Sunny,-95.8,26.6
256,5/29/2013,288,326,Month 11,-69,-4,854,Sunny,-92.2,24.8
255,5/27/2013,287,325,Month 11,-72,-3,856,Sunny,-97.6,26.6
254,5/26/2013,286,325,Month 11,-71,-2,854,Sunny,-95.8,28.4
253,5/25/2013,285,324,Month 11,-70,-5,852,Sunny,-94,23
252,5/24/2013,284,323,Month 11,-71,-3,854,Sunny,-95.8,26.6
251,5/23/2013,283,323,Month 11,-68,-4,854,Sunny,-90.4,24.8
250,5/22/2013,282,322,Month 11,-72,-2,856,Sunny,-97.6,28.4
249,5/21/2013,281,322,Month 11,-68,-2,855,Sunny,-90.4,28.4
248,5/20/2013,280,321,Month 11,-69,-4,856,Sunny,-92.2,24.8
247,5/19/2013,279,321,Month 11,-68,-5,856,Sunny,-90.4,23
246,5/18/2013,278,320,Month 11,-67,-3,855,Sunny,-88.6,26.6
245,5/17/2013,277,319,Month 11,-69,-4,857,Sunny,-92.2,24.8
244,5/16/2013,276,319,Month 11,-69,-4,858,Sunny,-92.2,24.8
169,5/15/2013,275,318,Month 11,-67,-6,860,Sunny,-88.6,21.2
168,5/14/2013,274,318,Month 11,-70,-2,861,Sunny,-94,28.4
167,5/13/2013,273,317,Month 11,-70,-4,861,Sunny,-94,24.8
166,5/12/2013,272,316,Month 11,-71,-5,864,Sunny,-95.8,23
165,5/11/2013,271,316,Month 11,-69,-6,864,Sunny,-92.2,21.2
164,5/10/2013,270,315,Month 11,-67,-6,863,Sunny,-88.6,21.2
162,5/9/2013,269,315,Month 11,-72,-3,866,Sunny,-97.6,26.6
161,5/8/2013,268,314,Month 11,-70,-5,864,Sunny,-94,23
160,5/7/2013,267,313,Month 11,,,,Sunny,32,32
159,5/2/2013,262,311,Month 11,,,,Sunny,32,32
158,5/1/2013,261,310,Month 11,-70,-4,868,Sunny,-94,24.8
157,4/30/2013,260,309,Month 11,-70,-11,875,Sunny,-94,12.2
155,4/29/2013,259,309,Month 11,-72,-3,871,Sunny,-97.6,26.6
154,4/28/2013,258,308,Month 11,-71,-9,869,Sunny,-95.8,15.8
153,4/27/2013,257,308,Month 11,-70,-1,871,Sunny,-94,30.2
152,4/26/2013,256,307,Month 11,-70,-2,871,Sunny,-94,28.4
151,4/25/2013,255,306,Month 11,-69,-5,877,Sunny,-92.2,23
150,4/24/2013,254,306,Month 11,-70,-3,871,Sunny,-94,26.6
149,4/23/2013,253,305,Month 11,-71,-6,877,Sunny,-95.8,21.2
148,4/22/2013,252,304,Month 11,-71,-8,874,Sunny,-95.8,17.6
147,4/20/2013,251,304,Month 11,-71,-2,876,Sunny,-95.8,28.4
146,4/19/2013,250,303,Month 11,-70,-2,877,Sunny,-94,28.4
144,4/18/2013,249,303,Month 11,-69,-3,873,Sunny,-92.2,26.6
143,4/17/2013,248,302,Month 11,-70,-4,877,Sunny,-94,24.8
142,4/16/2013,247,301,Month 11,-71,-4,873,Sunny,-95.8,24.8
141,4/15/2013,246,301,Month 11,-73,-1,878,Sunny,-99.4,30.2
140,4/14/2013,245,300,Month 11,-70,-6,879,Sunny,-94,21.2
139,4/13/2013,244,300,Month 11,-69,-6,878,Sunny,-92.2,21.2
138,4/12/2013,243,299,Month 10,-71,-7,884,Sunny,-95.8,19.4
137,4/11/2013,242,298,Month 10,-70,-7,881,Sunny,-94,19.4
136,4/10/2013,241,298,Month 10,-72,0,884,Sunny,-97.6,32
135,4/9/2013,240,297,Month 10,-70,-6,884,Sunny,-94,21.2
133,4/8/2013,239,297,Month 10,-73,-1,885,Sunny,-99.4,30.2
132,4/7/2013,238,296,Month 10,-70,-2,885,Sunny,-94,28.4
131,4/6/2013,237,295,Month 10,-71,-5,883,Sunny,-95.8,23
130,4/5/2013,236,295,Month 10,-72,-3,886,Sunny,-97.6,26.6
129,4/4/2013,235,294,Month 10,-70,0,886,Sunny,-94,32
128,4/3/2013,234,293,Month 10,-69,-4,890,Sunny,-92.2,24.8
127,4/2/2013,233,293,Month 10,-69,-3,889,Sunny,-92.2,26.6
126,4/1/2013,232,292,Month 10,-69,-5,888,Sunny,-92.2,23
125,3/31/2013,231,292,Month 10,-71,-6,890,Sunny,-95.8,21.2
124,3/30/2013,230,291,Month 10,-69,0,888,Sunny,-92.2,32
122,3/29/2013,229,290,Month 10,-69,-4,894,Sunny,-92.2,24.8
121,3/28/2013,228,290,Month 10,-71,-3,894,Sunny,-95.8,26.6
120,3/27/2013,227,289,Month 10,-70,4,892,Sunny,-94,39.2
119,3/26/2013,226,288,Month 10,-70,1,894,Sunny,-94,33.8
118,3/25/2013,225,288,Month 10,-71,-8,894,Sunny,-95.8,17.6
117,3/24/2013,224,287,Month 10,-69,-1,894,Sunny,-92.2,30.2
116,3/23/2013,223,287,Month 10,-71,-5,895,Sunny,-95.8,23
115,3/22/2013,222,286,Month 10,,,,Sunny,32,32
113,3/15/2013,215,281,Month 10,,,,Sunny,32,32
111,2/27/2013,200,272,Month 10,,,,Sunny,32,32
109,2/26/2013,199,271,Month 10,-66,0,917,Sunny,-86.8,32
108,2/25/2013,198,271,Month 10,-67,-2,914,Sunny,-88.6,28.4
107,2/24/2013,197,270,Month 10,-68,-3,915,Sunny,-90.4,26.6
106,2/23/2013,196,269,Month 9,-66,-3,916,Sunny,-86.8,26.6
105,2/22/2013,195,269,Month 9,,,,Sunny,32,32
104,2/19/2013,192,267,Month 9,,,,Sunny,32,32
103,2/18/2013,191,266,Month 9,-67,-3,921,Sunny,-88.6,26.6
102,2/17/2013,190,265,Month 9,-66,-3,917,Sunny,-86.8,26.6
100,2/16/2013,189,265,Month 9,-68,-2,920,Sunny,-90.4,28.4
99,2/15/2013,188,264,Month 9,-68,-3,920,Sunny,-90.4,26.6
98,2/14/2013,187,263,Month 9,-67,-1,921,Sunny,-88.6,30.2
97,2/13/2013,186,263,Month 9,-66,-2,922,Sunny,-86.8,28.4
96,2/12/2013,185,262,Month 9,-67,-5,923,Sunny,-88.6,23
95,2/11/2013,184,261,Month 9,-67,0,923,Sunny,-88.6,32
94,2/10/2013,183,261,Month 9,-67,-1,921,Sunny,-88.6,30.2
93,2/9/2013,182,260,Month 9,-67,0,921,Sunny,-88.6,32
92,2/8/2013,181,260,Month 9,-67,1,918,Sunny,-88.6,33.8
91,2/7/2013,180,259,Month 9,-67,-1,919,Sunny,-88.6,30.2
89,2/6/2013,179,258,Month 9,-66,-7,920,Sunny,-86.8,19.4
88,2/4/2013,178,258,Month 9,-66,-2,920,Sunny,-86.8,28.4
87,2/3/2013,177,257,Month 9,-66,-1,921,Sunny,-86.8,30.2
86,2/2/2013,176,256,Month 9,-67,0,920,Sunny,-88.6,32
85,2/1/2013,175,256,Month 9,-68,-4,921,Sunny,-90.4,24.8
84,1/31/2013,174,255,Month 9,-67,0,921,Sunny,-88.6,32
83,1/30/2013,173,254,Month 9,-67,0,920,Sunny,-88.6,32
82,1/29/2013,172,254,Month 9,-67,0,923,Sunny,-88.6,32
81,1/28/2013,171,253,Month 9,-67,1,925,Sunny,-88.6,33.8
80,1/27/2013,170,252,Month 9,-66,0,925,Sunny,-86.8,32
78,1/26/2013,169,252,Month 9,-66,0,922,Sunny,-86.8,32
77,1/25/2013,168,251,Month 9,-66,1,923,Sunny,-86.8,33.8
76,1/24/2013,167,250,Month 9,-65,-3,920,Sunny,-85,26.6
75,1/23/2013,166,250,Month 9,-65,-5,922,Sunny,-85,23
74,1/22/2013,165,249,Month 9,-65,-3,922,Sunny,-85,26.6
73,1/21/2013,164,248,Month 9,-64,-1,919,Sunny,-83.2,30.2
72,1/20/2013,163,248,Month 9,-65,-1,919,Sunny,-85,30.2
71,1/19/2013,162,247,Month 9,-65,-1,919,Sunny,-85,30.2
70,1/18/2013,161,246,Month 9,-65,-2,919,Sunny,-85,28.4
69,1/17/2013,160,246,Month 9,-67,-3,919,Sunny,-88.6,26.6
67,1/16/2013,159,245,Month 9,-65,-4,918,Sunny,-85,24.8
66,1/15/2013,158,245,Month 9,-66,-3,922,Sunny,-86.8,26.6
65,1/14/2013,157,244,Month 9,-64,-2,920,Sunny,-83.2,28.4
64,1/13/2013,156,243,Month 9,-65,0,922,Sunny,-85,32
63,1/12/2013,155,243,Month 9,-64,0,917,Sunny,-83.2,32
62,1/11/2013,154,242,Month 9,-65,-2,917,Sunny,-85,28.4
61,1/10/2013,153,241,Month 9,-65,1,915,Sunny,-85,33.8
60,1/9/2013,152,241,Month 9,-63,1,914,Sunny,-81.4,33.8
59,1/8/2013,151,240,Month 9,-65,-3,915,Sunny,-85,26.6
58,1/7/2013,150,239,Month 8,-64,-3,913,Sunny,-83.2,26.6
56,1/6/2013,149,239,Month 8,-65,0,914,Sunny,-85,32
55,1/5/2013,148,238,Month 8,-65,-3,912,Sunny,-85,26.6
54,1/4/2013,147,237,Month 8,-65,0,914,Sunny,-85,32
53,1/3/2013,146,237,Month 8,-65,-1,908,Sunny,-85,30.2
52,1/2/2013,145,236,Month 8,-64,-1,909,Sunny,-83.2,30.2
51,1/1/2013,144,235,Month 8,-64,2,907,Sunny,-83.2,35.6
50,12/31/2012,143,235,Month 8,-63,-2,908,Sunny,-81.4,28.4
49,12/29/2012,142,234,Month 8,-65,0,906,Sunny,-85,32
48,12/28/2012,141,233,Month 8,-64,-2,904,Sunny,-83.2,28.4
47,12/27/2012,140,233,Month 8,-66,-2,903,Sunny,-86.8,28.4
45,12/26/2012,139,232,Month 8,-66,0,899,Sunny,-86.8,32
44,12/25/2012,138,232,Month 8,-65,-1,899,Sunny,-85,30.2
43,12/24/2012,137,231,Month 8,-64,-1,896,Sunny,-83.2,30.2
42,12/23/2012,136,230,Month 8,-65,-1,897,Sunny,-85,30.2
41,12/22/2012,135,230,Month 8,-65,-5,894,Sunny,-85,23
40,12/21/2012,134,229,Month 8,-67,-1,893,Sunny,-88.6,30.2
39,12/20/2012,133,228,Month 8,-65,1,891,Sunny,-85,33.8
38,12/19/2012,132,228,Month 8,-65,-6,890,Sunny,-85,21.2
37,12/18/2012,131,227,Month 8,-65,-8,889,Sunny,-85,17.6
36,12/17/2012,130,226,Month 8,-65,-9,888,Sunny,-85,15.8
34,12/16/2012,129,226,Month 8,-65,-2,886,Sunny,-85,28.4
33,12/15/2012,128,225,Month 8,-67,-3,883,Sunny,-88.6,26.6
32,12/14/2012,127,224,Month 8,-67,-1,884,Sunny,-88.6,30.2
31,12/13/2012,126,224,Month 8,-66,-4,880,Sunny,-86.8,24.8
30,12/12/2012,125,223,Month 8,-68,-5,880,Sunny,-90.4,23
29,12/11/2012,124,223,Month 8,-66,-5,876,Sunny,-86.8,23
28,12/10/2012,123,222,Month 8,-66,-10,875,Sunny,-86.8,14
27,12/9/2012,122,221,Month 8,-65,-3,869,Sunny,-85,26.6
26,12/8/2012,121,221,Month 8,-66,0,869,Sunny,-86.8,32
25,12/7/2012,120,220,Month 8,-67,-3,867,Sunny,-88.6,26.6
23,12/6/2012,119,219,Month 8,-66,-6,866,Sunny,-86.8,21.2
22,12/5/2012,118,219,Month 8,-65,-6,864,Sunny,-85,21.2
21,12/4/2012,117,218,Month 8,-66,-5,861,Sunny,-86.8,23
20,12/3/2012,116,217,Month 8,-67,-6,859,Sunny,-88.6,21.2
19,12/2/2012,115,217,Month 8,-66,-8,857,Sunny,-86.8,17.6
18,12/1/2012,114,216,Month 8,-69,-6,857,Sunny,-92.2,21.2
17,11/30/2012,113,216,Month 8,-66,-6,857,Sunny,-86.8,21.2
16,11/29/2012,112,215,Month 8,-65,-8,852,Sunny,-85,17.6
15,11/28/2012,111,214,Month 8,-66,-4,849,Sunny,-86.8,24.8
14,11/27/2012,110,214,Month 8,-65,-5,848,Sunny,-85,23
12,11/26/2012,109,213,Month 8,-64,-3,844,Sunny,-83.2,26.6
11,11/25/2012,108,212,Month 8,-65,-4,845,Sunny,-85,24.8
10,11/24/2012,107,212,Month 8,-66,-5,844,Sunny,-86.8,23
9,11/23/2012,106,211,Month 8,-66,-8,841,Sunny,-86.8,17.6
8,11/21/2012,105,211,Month 8,-66,-6,839,Sunny,-86.8,21.2
7,11/20/2012,104,210,Month 8,-67,-5,838,Sunny,-88.6,23
6,11/19/2012,103,209,Month 7,-66,-3,836,Sunny,-86.8,26.6
5,11/18/2012,102,209,Month 7,-67,-3,833,Sunny,-88.6,26.6
4,11/17/2012,101,208,Month 7,-65,-2,830,Sunny,-85,28.4
3,11/16/2012,100,207,Month 7,-66,-1,829,Sunny,-86.8,30.2
242,11/15/2012,99,207,Month 7,-68,-1,829,Sunny,-90.4,30.2
241,11/14/2012,98,206,Month 7,-68,-1,828,Sunny,-90.4,30.2
240,11/13/2012,97,206,Month 7,-68,-3,828,Sunny,-90.4,26.6
239,11/12/2012,96,205,Month 7,-71,2,826,Sunny,-95.8,35.6
238,11/11/2012,95,204,Month 7,-68,0,822,Sunny,-90.4,32
237,11/10/2012,94,204,Month 7,-70,0,822,Sunny,-94,32
236,11/9/2012,93,203,Month 7,-72,-1,819,Sunny,-97.6,30.2
235,11/8/2012,92,202,Month 7,-74,-1,820,Sunny,-101.2,30.2
234,11/7/2012,91,202,Month 7,-74,-1,817,Sunny,-101.2,30.2
233,11/6/2012,90,201,Month 7,-71,0,813,Sunny,-95.8,32
231,11/5/2012,89,201,Month 7,-73,-1,813,Sunny,-99.4,30.2
230,11/4/2012,88,200,Month 7,-70,-2,811,Sunny,-94,28.4
229,11/3/2012,87,199,Month 7,-70,-2,808,Sunny,-94,28.4
228,11/2/2012,86,199,Month 7,-71,-4,808,Sunny,-95.8,24.8
227,11/1/2012,85,198,Month 7,-71,-1,805,Sunny,-95.8,30.2
226,10/31/2012,84,198,Month 7,-70,0,801,Sunny,-94,32
225,10/30/2012,83,197,Month 7,-72,0,801,Sunny,-97.6,32
224,10/29/2012,82,196,Month 7,-72,0,799,Sunny,-97.6,32
223,10/28/2012,81,196,Month 7,-72,-2,798,Sunny,-97.6,28.4
222,10/27/2012,80,195,Month 7,-70,-3,796,Sunny,-94,26.6
221,10/26/2012,79,195,Month 7,-73,-1,795,Sunny,-99.4,30.2
220,10/25/2012,78,194,Month 7,-71,0,793,Sunny,-95.8,32
219,10/24/2012,77,193,Month 7,-71,0,792,Sunny,-95.8,32
218,10/23/2012,76,193,Month 7,-73,-1,792,Sunny,-99.4,30.2
217,10/22/2012,75,192,Month 7,-73,-1,791,Sunny,-99.4,30.2
216,10/21/2012,74,192,Month 7,-72,-5,790,Sunny,-97.6,23
215,10/20/2012,73,191,Month 7,-70,0,788,Sunny,-94,32
214,10/19/2012,72,190,Month 7,-73,-2,785,Sunny,-99.4,28.4
213,10/18/2012,71,190,Month 7,-71,-2,784,Sunny,-95.8,28.4
212,10/17/2012,70,189,Month 7,-72,-1,783,Sunny,-97.6,30.2
211,10/15/2012,69,189,Month 7,-73,0,778,Sunny,-99.4,32
210,10/14/2012,68,188,Month 7,-71,-2,781,Sunny,-95.8,28.4
209,10/13/2012,67,187,Month 7,-73,-6,780,Sunny,-99.4,21.2
208,10/12/2012,66,187,Month 7,-73,-2,778,Sunny,-99.4,28.4
207,10/11/2012,65,186,Month 7,-72,-2,777,Sunny,-97.6,28.4
206,10/10/2012,64,186,Month 7,-74,0,776,Sunny,-101.2,32
205,10/9/2012,63,185,Month 7,-73,0,775,Sunny,-99.4,32
204,10/8/2012,62,184,Month 7,-72,-1,774,Sunny,-97.6,30.2
203,10/7/2012,61,184,Month 7,-72,-2,772,Sunny,-97.6,28.4
202,10/6/2012,60,183,Month 7,-75,-2,772,Sunny,-103,28.4
201,10/5/2012,59,183,Month 7,-76,-1,771,Sunny,-104.8,30.2
200,10/4/2012,58,182,Month 7,-74,-3,769,Sunny,-101.2,26.6
199,10/3/2012,57,181,Month 7,-73,-3,769,Sunny,-99.4,26.6
198,10/2/2012,56,181,Month 7,-73,-4,768,Sunny,-99.4,24.8
197,10/1/2012,55,180,Month 7,-74,-2,766,Sunny,-101.2,28.4
196,9/30/2012,54,180,Month 7,-72,-9,766,Sunny,-97.6,15.8
195,9/29/2012,53,179,Month 6,-71,-5,764,Sunny,-95.8,23
194,9/28/2012,52,179,Month 6,-74,-7,762,Sunny,-101.2,19.4
193,9/27/2012,51,178,Month 6,-76,-7,762,Sunny,-104.8,19.4
192,9/26/2012,50,177,Month 6,-72,-10,761,Sunny,-97.6,14
191,9/25/2012,49,177,Month 6,-74,-10,761,Sunny,-101.2,14
190,9/24/2012,48,176,Month 6,-75,0,759,Sunny,-103,32
189,9/23/2012,47,176,Month 6,-75,-9,758,Sunny,-103,15.8
188,9/22/2012,46,175,Month 6,-74,-12,758,Sunny,-101.2,10.4
187,9/21/2012,45,175,Month 6,-74,-9,758,Sunny,-101.2,15.8
186,9/20/2012,44,174,Month 6,-75,-10,757,Sunny,-103,14
185,9/19/2012,43,173,Month 6,-74,-12,756,Sunny,-101.2,10.4
184,9/18/2012,42,173,Month 6,-75,-7,754,Sunny,-103,19.4
183,9/17/2012,41,172,Month 6,-75,-12,753,Sunny,-103,10.4
182,9/16/2012,40,172,Month 6,-75,-12,753,Sunny,-103,10.4
181,9/15/2012,39,171,Month 6,-75,-8,751,Sunny,-103,17.6
180,9/14/2012,38,171,Month 6,-73,-13,750,Sunny,-99.4,8.6
179,9/13/2012,37,170,Month 6,-73,0,750,Sunny,-99.4,32
178,9/12/2012,36,169,Month 6,-73,-1,750,Sunny,-99.4,30.2
177,9/11/2012,35,169,Month 6,-73,-1,749,Sunny,-99.4,30.2
176,9/10/2012,34,168,Month 6,-73,1,748,Sunny,-99.4,33.8
175,9/8/2012,33,168,Month 6,-73,-2,748,Sunny,-99.4,28.4
174,9/7/2012,32,167,Month 6,,,,Sunny,32,32
173,9/6/2012,31,167,Month 6,-74,-23,745,Sunny,-101.2,-9.4
172,9/5/2012,30,166,Month 6,-74,-3,747,Sunny,-101.2,26.6
171,9/4/2012,29,166,Month 6,-75,-2,747,Sunny,-103,28.4
170,9/3/2012,28,165,Month 6,-75,-15,745,Sunny,-103,5
163,9/2/2012,27,164,Month 6,-75,-15,743,Sunny,-103,5
156,9/1/2012,26,164,Month 6,-76,-14,745,Sunny,-104.8,6.8
145,8/31/2012,25,163,Month 6,-75,-11,743,Sunny,-103,12.2
134,8/30/2012,24,163,Month 6,-75,-7,742,Sunny,-103,19.4
123,8/29/2012,23,162,Month 6,-75,-16,741,Sunny,-103,3.2
114,8/28/2012,22,162,Month 6,-74,-6,742,Sunny,-101.2,21.2
112,8/27/2012,21,161,Month 6,-74,-3,741,Sunny,-101.2,26.6
110,8/26/2012,20,161,Month 6,,,,Sunny,32,32
101,8/25/2012,19,160,Month 6,,,,Sunny,32,32
90,8/24/2012,18,160,Month 6,,,,Sunny,32,32
